"iso","whrc_aboveground_biomass_loss__Mg","umd_tree_cover_loss__ha","whrc_aboveground_co2_emissions__Mg","umd_tree_cover_loss__year"
"NZL",12578591.307221673,69498.51588104322,23060750.729906395,2012
"PAK",39115.149915402915,238.83694023698578,71711.10817823868,2012
"PAN",3651934.770421449,17044.2695505199,6695213.745772656,2012
"PER",71730958.28077707,275458.133893486,131506756.84809129,2012
"PHL",13536467.133168243,59586.54123127524,24816856.410808444,2012
"PLW",8655.974299764775,28.00163729726973,15869.28621623542,2012
"PNG",22610139.444516875,73341.65451490776,41451922.31494761,2012
"POL",7362460.211314324,54896.16800436646,13497843.720742926,2012
"PRI",128405.73141869197,653.755394358366,235410.5076009353,2012
"PRK",1833931.5712481749,16681.678608895294,3362207.880621654,2012
"PRT",7494905.5736937225,58236.13517520303,13740660.218438493,2012
"PRY",37941691.17272193,510219.79049012176,69559767.14999014,2012
"PSE",36.749292901046225,0.45777903685765,67.37370365191808,2012
"REU",150886.15939127892,852.3251348447566,276624.62555067794,2012
"ROU",5137351.108139849,30649.652474189483,9418477.031589724,2012
"RUS",464274397.85352415,5391244.136038613,851169729.3981274,2012
"RWA",151499.59928971942,1090.4517418078688,277749.26536448556,2012
"SDN",1485.6327072859121,13.204749787536853,2723.659963357505,2012
"SEN",8695.289054640207,84.5033311781478,15941.363266840377,2012
"SGP",13944.18534268593,92.13825498835229,25564.339794924203,2012
"SLB",2390767.560042836,8806.57498862312,4383073.860078532,2012
"SLE",2148341.1631071763,16356.215663016115,3938625.465696487,2012
"SLV",417714.2052443846,2535.7461814144162,765809.3762813717,2012
"SMR",44.76008890957645,0.44593499398868996,82.06016300089016,2012
"SOM",13086.89379201872,194.90066518406388,23992.63861870099,2012
"SRB",606289.4276378367,3478.0647294850905,1111530.6173360338,2012
"SSD",732040.9401945716,6707.2164012139365,1342075.0570233813,2012
"SUR",6230077.689691504,19502.019375481552,11421809.097767761,2012
"SVK",1732808.817709271,9169.581603320095,3176816.1658003298,2012
"SVN",161796.12852575074,906.4816779446495,296626.235630543,2012
"SWE",20263699.36578474,234882.58053880377,37150115.503938675,2012
"SWZ",747106.4623211104,3527.1000683020366,1369695.1809220351,2012
"SYC",106.97788590225305,0.6073974825916538,196.12612415413057,2012
"SYR",627931.6172157096,5370.641727538398,1151207.9648954677,2012
"TCA",496.88471897751594,7.656472901830796,910.955318125446,2012
"TCD",269287.53881024953,2491.1095813647044,493693.82115212403,2012
"TGO",207883.70653876342,1746.8677357087004,381120.1286543996,2012
"THA",23323777.98690783,114508.1207349262,42760259.64266435,2012
"TJK",2761.587850174391,26.041278952830403,5062.9110586530505,2012
"TKM",962.0294976438031,8.986908645819923,1763.7207456803055,2012
"TLS",430777.89120335516,1887.3824366591523,789759.467206151,2012
"TTO",149844.90293272716,713.5393981113241,274715.6553766664,2012
"TUN",163141.28840056658,1414.7172117788016,299092.36206770525,2012
"TUR",3115440.796993707,28467.085054390067,5711641.46115513,2012
"TWN",307494.4069980841,1460.098600797308,563739.7461631541,2012
"TZA",20232334.62963838,154433.35486971124,37092613.48767036,2012
"UGA",5063290.897815218,29141.305589132226,9282699.979327902,2012
"UKR",7991681.4205036685,55521.111863630846,14651415.93759006,2012
"UMI",,10.452939442391985,,2012
"URY",2955129.7424258953,31387.53031914119,5417737.861114143,2012
"USA",302003440.58334535,1964094.3492653943,553672974.4027996,2012
"UZB",5985.346824951184,55.37620507583953,10973.135845743836,2012
"VCT",5493.3313365812755,24.654492830010504,10071.107450399006,2012
"VEN",17249376.4779665,105963.34348635835,31623856.87627192,2012
"VGB",160.86928375987475,0.8770644640461741,294.92702022643704,2012
"VIR",4269.967571126237,26.624608335558566,7828.273880398098,2012
"VNM",39165758.18664053,181241.52762621868,71803890.00884096,2012
"VUT",42650.147679381014,198.18652555902028,78191.93741219853,2012
"XAD",205.50191330666362,1.7797869428319302,376.75350772888345,2012
"XKO",290176.54470866587,1738.521936592466,531990.3319658875,2012
"XNC",558.217576727468,5.735552824034928,1023.3988906670247,2012
"ZAF",16986465.23101908,84896.58285684412,31141852.923534986,2012
"ZMB",21761193.158971336,129518.87672638045,39895520.791447446,2012
"ZWE",2147742.5424321704,13802.689341257555,3937527.9944589776,2012
"AFG",152.1073284726847,1.451841225243009,278.86343553325526,2013
"AGO",21031063.373619016,168841.25419772018,38556949.51830153,2013
"ALA",44990.54119935925,509.69240797959515,82482.65886549195,2013
"ALB",404967.2402733202,2570.310922040046,742439.9405010872,2013
"AND",693.8995955997409,3.3641866411219983,1272.1492585995252,2013
"ARG",29334424.795284458,376776.59329088335,53779778.791354835,2013
"ARM",5276.281080435447,41.84126219385283,9673.181980798316,2013
"ATG",2286.4619285114904,21.345231976196324,4191.846868937731,2013
"AUS",31230709.39543619,260094.25734388756,57256300.558299676,2013
"AUT",1455889.7197916135,7645.341812654903,2669131.1529512918,2013
"AZE",17063.076176671995,149.0759937059197,31282.306323898658,2013
"BDI",143779.9846215776,1405.6460466674616,263596.6384728922,2013
"BEL",724037.263241061,3314.9495059603564,1327401.6492752782,2013
"BEN",141431.53389780436,1312.9031231644171,259291.14547930798,2013
"BES",430.2426995210579,4.360236983181657,788.7782824552728,2013
"BFA",23.252424749419248,0.22648428664766507,42.62944537393529,2013
"BGD",1198257.1041570972,6021.92653162264,2196804.690954678,2013
"BGR",513999.5560521835,3692.7631400630644,942332.5194290031,2013
"BHS",122450.0629819847,1572.7076804078104,224491.78213363863,2013
"BIH",450038.12513669615,2574.00626137818,825069.8960839427,2013
"BLR",3485936.724718601,28084.69736552114,6390883.995317435,2013
"BLZ",2910808.2665811577,16372.710431571793,5336481.822065456,2013
"BMU",126.08818948428426,1.4365347314842933,231.16168072118785,2013
"BOL",29482457.133575074,179822.5109608686,54051171.4115543,2013
"BRA",322066365.76909244,1945506.2526936706,590455003.9100028,2013
"BRB",752.8914144645249,5.321592670211903,1380.3009265182955,2013
"BRN",256072.35524708225,888.3253656296037,469465.98461965076,2013
"BTN",112142.26083741072,485.35241575318963,205594.1448685863,2013
"BWA",846.0461347194063,14.121863518463691,1551.0845803189113,2013
"CAF",6719040.484935675,44182.45789059148,12318240.889048737,2013
"CAN",179940813.9659105,2807337.5915888827,329891492.2708357,2013
"CHE",150915.11147413426,793.6246757034262,276677.70436924614,2013
"CHL",13135848.805819793,102242.77187021748,24082389.47733628,2013
"CHN",76209255.67793325,441325.87171366735,139716968.74287763,2013
"CIV",24935042.164461974,175758.66835718456,45714243.968180284,2013
"CMR",18206471.918052547,84612.41502935624,33378531.849763,2013
"COD",210524809.92027122,920604.221451083,385962151.5204972,2013
"COG",11016440.728582408,54641.415712497874,20196808.00240108,2013
"COL",30831993.509991203,138898.11596843394,56525321.43498387,2013
"COM",283267.56999403005,1729.7262194388068,519323.8783223881,2013
"CPV",,9.770838933180974,,2013
"CRI",1449052.2189586791,7785.587051841846,2656595.734757578,2013
"CUB",640995.2120414829,6071.558631033361,1175157.8887427186,2013
"CYM",1757.8009166425713,18.105493018069232,3222.635013844714,2013
"CYP",1300.2325748167782,13.50459562134081,2383.7597204974268,2013
"CZE",1373826.7632459083,7658.876842158164,2518682.399284165,2013
"DEU",2716106.242273962,15499.368519914467,4979528.110835597,2013
"DMA",4936.4917258117,22.118610629884166,9050.234830654783,2013
"DNK",210692.26463425634,2015.366626496024,386269.15182946995,2013
"DOM",1655564.315378766,12703.06719601854,3035201.2448610696,2013
"DZA",751614.7553894293,6926.529269715098,1377960.3848806203,2013
"ECU",11281669.65725295,48382.37900609522,20683061.038297076,2013
"EGY",7544.997254232087,96.99929436341685,13832.494966092157,2013
"ESP",8609729.460156593,63955.87065963089,15784504.010287087,2013
"EST",1657123.9495590995,17088.500511463168,3038060.5741916825,2013
"ETH",5086935.481790443,30851.231152811983,9326048.383282479,2013
"FIN",11270001.206833338,148660.8607567713,20661668.879194453,2013
"FJI",580415.698632653,2699.4073129589424,1064095.4474931974,2013
"FRA",5262078.501286019,30351.836932724458,9647143.919024367,2013
"GAB",10038963.991490893,44448.9283465621,18404767.31773331,2013
"GBR",4462347.660972394,28596.14520963587,8180970.711782721,2013
"GEO",36607.813756362964,252.25008365728536,67114.32521999876,2013
"GGY",13.5994180933586,0.10073643032117482,24.932266504490766,2013
"GHA",11312030.77658565,81228.45882685315,20738723.09040702,2013
"GIN",17963514.19043146,146183.88431170135,32933109.34912435,2013
"GLP",22735.065349814628,169.93876361590821,41680.95314132681,2013
"GMB",1024.70284359732,12.21674230276332,1878.6218799284204,2013
"GNB",2452183.6707356693,20704.227185886055,4495670.063015392,2013
"GNQ",1729595.4191243951,7289.629960084617,3170924.935061392,2013
"GRC",535173.2241923213,5906.55599404522,981150.9110192577,2013
"GRD",4883.113133964279,25.356401353232314,8952.37407893451,2013
"GTM",9597784.440634634,55148.92227274152,17595938.141163494,2013
"GUF",908634.4833053031,2967.797191883848,1665829.8860597226,2013
"GUY",1902889.5934936393,7117.305615645564,3488630.921405005,2013
"HKG",735.1297281471019,5.274325694589503,1347.7378349363535,2013
"HND",7968897.267048171,43631.84327503521,14609644.989588311,2013
"HRV",507743.3058428174,2997.75268271842,930862.7273784984,2013
"HTI",377818.4926946495,3181.211373103968,692667.236606857,2013
"HUN",1266215.4987904376,8951.928668280072,2321395.081115802,2013
"IDN",261992510.93997735,1139298.668766733,480319603.38995844,2013
"IMN",2308.6398674976067,16.832327506982885,4232.506423745613,2013
"IND",16625308.257557565,80865.73589983421,30479731.805522203,2013
"IRL",831444.6166868245,4772.826758495286,1524315.1305925115,2013
"IRN",6828.795103444689,72.2309314972731,12519.457689648594,2013
"IRQ",241.03074479381837,2.5319020433658816,441.88969878866703,2013
"ISR",4181.653085169268,45.73070819494196,7666.363989476991,2013
"ITA",1802785.9487648457,15524.723526809286,3305107.572735551,2013
"JAM",234046.86218244993,1327.6690304923686,429085.91400115815,2013
"JEY",68.2192729079779,0.5064509304448497,125.06866699795947,2013
"JPN",4111857.1239699805,23234.07847639945,7538404.727278296,2013
"KAZ",341109.7101268425,2863.638875450116,625367.8018992112,2013
"KEN",2013898.7809317748,13563.76620289619,3692147.765041587,2013
"KGZ",2768.1525151531305,26.813979131923364,5074.946277780738,2013
"KHM",46994871.611460134,190096.39840993242,86157264.62101021,2013
"KNA",1053.0996183125153,5.147649727228879,1930.6826335729447,2013
"KOR",989200.0112922814,9469.912937957182,1813533.3540358495,2013
"LAO",42460083.38533663,205606.5378278899,77843486.20645049,2013
"LBN",15579.22340779021,160.01739566866473,28561.909580948723,2013
"LBR",24636989.64140241,155535.76984084398,45167814.34257108,2013
"LBY",6693.408056349892,81.29858731189225,12271.248103308135,2013
"LCA",6828.8239357480725,36.09373117111311,12519.510548871467,2013
"LIE",415.6192424708713,1.9491170490716236,761.9686111965975,2013
"LKA",963761.3532061733,7952.99607781421,1766895.8142113176,2013
"LSO",664.8967387917805,7.3389184715048605,1218.9773544515976,2013
"LTU",1638507.4506365147,13922.776643101339,3003930.326166943,2013
"LUX",76048.38863341627,347.98723717079986,139422.04582792983,2013
"LVA",3072323.6455549,27766.43897692425,5632593.350183984,2013
"MAC",,0.07139799683269851,,2013
"MAR",90730.28466527545,835.8379944715134,166338.85521967162,2013
"MDA",17893.245879688922,167.34534416476887,32804.28411276302,2013
"MDG",55091290.33692213,299350.3243925762,101000698.95102389,2013
"MEX",29226091.891615815,219047.8266033293,53581168.467962325,2013
"MKD",171110.57679321643,1149.0178793439864,313702.7241208968,2013
"MLI",48510.73770923716,409.78117161412786,88936.35246693478,2013
"MLT",28.865920749993734,0.25046223363936204,52.92085470832185,2013
"MMR",52486230.702286184,248186.4487222251,96224756.28752466,2013
"MNE",404863.41470951936,2401.1136831585814,742249.5936341188,2013
"MNG",49795.77282922108,628.7988744451196,91292.25018690531,2013
"MOZ",21927270.64784911,162655.52171325614,40199996.18772337,2013
"MSR",174.5186661629264,0.885133267291627,319.95088796536504,2013
"MTQ",22128.600121392356,146.35940119923046,40569.100222552646,2013
"MUS",34254.03295020971,219.27038329771335,62799.06040871781,2013
"MWI",1533011.8084706888,10562.321448241917,2810521.64886293,2013
"MYS",77167388.35735722,333221.1537748225,141473545.32182157,2013
"MYT",63043.89831695847,327.5657169504342,115580.48024775718,2013
"NAM",165.69987639692602,2.3374019038606897,303.7831067276977,2013
"NCL",329579.46217484795,2281.634735375124,604229.0139872213,2013
"NGA",5370100.130995588,43434.897396621476,9845183.57349191,2013
"NIC",9367130.547393484,44038.059704021274,17173072.670221385,2013
"NLD",81072.15740926682,514.1770203581556,148632.2885836558,2013
"NOR",2866784.1638851557,33069.382602797275,5255770.967122786,2013
"NPL",187535.1635379418,835.4692511482068,343814.4664862266,2013
"NZL",13766200.655792568,77541.5073146417,25238034.535619706,2013
"PAK",9558.727908694775,60.0104995510257,17524.334499273755,2013
"PAN",3016648.65919288,14041.086957321775,5530522.541853612,2013
"PER",55505851.96163024,209306.87164920825,101760728.59632212,2013
"PHL",13319441.54782742,58871.14039933855,24418976.171016935,2013
"PLW",5165.379890638185,21.29418574324791,9469.863132836674,2013
"PNG",16721620.31078928,56667.806768314564,30656303.90311367,2013
"POL",4507693.530855389,35014.59256410277,8264104.806568215,2013
"PRI",104997.94817819778,701.6415651158926,192496.2383266959,2013
"PRK",548234.6047176714,5030.982104184958,1005096.775315731,2013
"PRT",6223954.513707783,51884.19607347236,11410583.275130937,2013
"PRY",23581921.450280834,318563.88640077785,43233522.65884823,2013
"PSE",31.940475657735426,0.3944433776974787,58.55753870584828,2013
"REU",259064.29537125607,1652.9418874656424,474951.20818063634,2013
"ROU",2046016.2273546814,12946.15584222925,3751029.750150249,2013
"RUS",432185936.529958,4965537.3430599,792340883.6382565,2013
"RWA",303339.0924973152,2472.6248748206726,556121.6695784113,2013
"SDN",982.1046208283977,9.403742597353865,1800.5251381853964,2013
"SEN",36314.97885664097,374.7376722588698,66577.46123717514,2013
"SGP",3891.1585168289776,25.91848119804166,7133.79061418646,2013
"SLB",2522833.439369228,9471.368440972106,4625194.638843585,2013
"SLE",20731057.2651763,170277.6569157601,38006938.31948987,2013
"SLV",296940.39895943756,2053.48863295299,544390.7314256354,2013
"SMR",10.872524847104417,0.16727187123045925,19.932962219691433,2013
"SOM",20270.77017492342,315.8421904105154,37163.07865402627,2013
"SPM",3.1167057342884603,4.506196744478924,5.713960512862177,2013
"SRB",488765.3855855263,2798.3277552581803,896069.8735734648,2013
"SSD",468996.7209770788,4931.464913911219,859827.321791311,2013
"SUR",3112835.7441588994,10203.27087829093,5706865.530957982,2013
"SVK",943461.8149857346,5076.417439795963,1729679.9941405137,2013
"SVN",112426.24946399569,638.8880346706658,206114.7906839921,2013
"SWE",16537203.791536875,197658.34397391125,30318206.95115094,2013
"SWZ",610109.1976731255,3126.108743761225,1118533.5290673964,2013
"SYC",132.18006052549055,1.2147488763085248,242.3301109633993,2013
"SYR",147677.65056163375,1270.4328503524296,270742.35936299525,2013
"TCA",673.7454448668789,10.5163180035583,1235.1999822559446,2013
"TCD",313654.2199910536,2895.2470925461644,575032.7366502649,2013
"TGO",303376.4034219517,2952.6162319943387,556190.0729402448,2013
"THA",17878935.661288645,84754.41246115937,32778048.712362513,2013
"TJK",163.12676789323075,1.3190362559808277,299.0657411375897,2013
"TKM",31.562595807665303,0.3715121779057949,57.86475898071973,2013
"TLS",85250.53613629006,462.93620245896653,156292.64958319842,2013
"TTO",157420.15690196032,759.2276510058709,288603.62098692724,2013
"TUN",139320.39153422037,1300.333441841203,255420.71781273728,2013
"TUR",2507648.292797831,22542.95766882073,4597355.20346269,2013
"TWN",174951.9474805048,953.1628872239841,320745.2370475921,2013
"TZA",22715833.81751462,181510.42861089393,41645695.33211014,2013
"UGA",5800226.3858634895,47750.03594454076,10633748.374083064,2013
"UKR",5126847.5633016,37711.822016692946,9399220.532719597,2013
"URY",1729274.8344125033,19263.214394095165,3170337.1964229215,2013
"USA",250203423.72660756,1736445.498079927,458706276.83211386,2013
"UZB",2635.1394643938743,24.686499249992647,4831.089018055436,2013
"VCT",2625.386212843708,13.415116035727682,4813.208056880131,2013
"VEN",10478812.068455849,64519.97255856453,19211155.458835714,2013
"VGB",374.0337667541616,2.7770006628438404,685.7285723826296,2013
"VIR",4150.774383236177,27.33988538381601,7609.753035932993,2013
"VNM",24901429.331003975,132423.22411347998,45652620.44017395,2013
